Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Payment_Method,Returned,Gross_Sales,Discount_Amount,Net_Sales
O00211,2025-01-23 21:28:11.618323664,C0484,Webcam,Accessories,East,4,3500,0.15,Credit Card,No,14000,2100.0,11900.0
O00212,2025-01-24 00:05:11.102220444,C0068,Headphones,Accessories,South,3,2500,0.1,Cash,No,7500,750.0,6750.0
O00213,2025-01-24 02:42:10.586117223,C0096,Monitor,Electronics,East,5,15000,0.15,Cash,No,75000,11250.0,63750.0
O00214,2025-01-24 05:19:10.070014002,C0076,Webcam,Accessories,East,5,3500,0.05,Cash,No,17500,875.0,16625.0
O00215,2025-01-24 07:56:09.553910782,C0399,Smartphone,Electronics,South,1,40000,0.15,Cash,No,40000,6000.0,34000.0
O00216,2025-01-24 10:33:09.037807561,C0118,Webcam,Accessories,East,5,3500,0.15,Credit Card,No,17500,2625.0,14875.0
O00217,2025-01-24 13:10:08.521704340,C0219,Smartphone,Electronics,South,1,40000,0.1,UPI,Yes,40000,4000.0,36000.0
O00218,2025-01-24 15:47:08.005601120,C0176,Laptop,Electronics,West,4,65000,0.15,Credit Card,No,260000,39000.0,221000.0
O00219,2025-01-24 18:24:07.489497899,C0356,Headphones,Accessories,East,5,2500,0.0,Credit Card,No,12500,0.0,12500.0
O00220,2025-01-24 21:01:06.973394678,C0258,Monitor,Electronics,East,1,15000,0.15,UPI,No,15000,2250.0,12750.0
O00221,2025-01-24 23:38:06.457291458,C0212,Tablet,Electronics,East,4,30000,0.0,Credit Card,No,120000,0.0,120000.0
O00222,2025-01-25 02:15:05.941188237,C0340,Headphones,Accessories,West,5,2500,0.05,Debit Card,No,12500,625.0,11875.0
O00223,2025-01-25 04:52:05.425085017,C0334,Webcam,Accessories,East,5,3500,0.05,Credit Card,No,17500,875.0,16625.0
O00224,2025-01-25 07:29:04.908981796,C0184,Headphones,Accessories,East,3,2500,0.15,Cash,No,7500,1125.0,6375.0
O00225,2025-01-25 10:06:04.392878575,C0226,Keyboard,Accessories,South,1,2000,0.15,Debit Card,No,2000,300.0,1700.0
O00226,2025-01-25 12:43:03.876775355,C0406,Headphones,Accessories,East,5,2500,0.15,Credit Card,No,12500,1875.0,10625.0
O00227,2025-01-25 15:20:03.360672134,C0423,Monitor,Electronics,West,1,15000,0.15,Credit Card,No,15000,2250.0,12750.0
O00228,2025-01-25 17:57:02.844568913,C0473,Laptop,Electronics,North,4,65000,0.05,Credit Card,No,260000,13000.0,247000.0
O00229,2025-01-25 20:34:02.328465693,C0045,Smartphone,Electronics,East,3,40000,0.15,Debit Card,No,120000,18000.0,102000.0
O00230,2025-01-25 23:11:01.812362472,C0146,Tablet,Electronics,East,4,30000,0.15,Debit Card,No,120000,18000.0,102000.0
O00231,2025-01-26 01:48:01.296259251,C0233,Tablet,Electronics,North,3,30000,0.0,Cash,No,90000,0.0,90000.0
O00232,2025-01-26 04:25:00.780156031,C0429,Laptop,Electronics,East,3,65000,0.0,Cash,No,195000,0.0,195000.0
O00233,2025-01-26 07:02:00.264052810,C0347,Keyboard,Accessories,West,3,2000,0.1,UPI,No,6000,600.0,5400.0
O00234,2025-01-26 09:38:59.747949589,C0292,Mouse,Accessories,South,3,800,0.05,Credit Card,No,2400,120.0,2280.0
O00235,2025-01-26 12:15:59.231846369,C0340,Monitor,Electronics,South,1,15000,0.05,Credit Card,No,15000,750.0,14250.0
O00236,2025-01-26 14:52:58.715743148,C0012,Headphones,Accessories,South,3,2500,0.0,Credit Card,No,7500,0.0,7500.0
O00237,2025-01-26 17:29:58.199639928,C0286,Webcam,Accessories,North,1,3500,0.15,Cash,No,3500,525.0,2975.0
O00238,2025-01-26 20:06:57.683536707,C0392,Mouse,Accessories,West,2,800,0.15,UPI,No,1600,240.0,1360.0
O00239,2025-01-26 22:43:57.167433486,C0111,Laptop,Electronics,South,1,65000,0.05,Debit Card,No,65000,3250.0,61750.0
O00240,2025-01-27 01:20:56.651330266,C0310,Mouse,Accessories,East,1,800,0.05,Debit Card,No,800,40.0,760.0
O00241,2025-01-27 03:57:56.135227045,C0461,Keyboard,Accessories,West,1,2000,0.15,UPI,Yes,2000,300.0,1700.0
O00242,2025-01-27 06:34:55.619123824,C0421,Smartphone,Electronics,North,4,40000,0.15,Credit Card,No,160000,24000.0,136000.0
O00243,2025-01-27 09:11:55.103020604,C0036,Mouse,Accessories,North,5,800,0.1,Credit Card,No,4000,400.0,3600.0
O00244,2025-01-27 11:48:54.586917383,C0248,Smartphone,Electronics,West,5,40000,0.1,UPI,No,200000,20000.0,180000.0
O00245,2025-01-27 14:25:54.070814162,C0099,Keyboard,Accessories,South,1,2000,0.15,Cash,No,2000,300.0,1700.0
O00246,2025-01-27 17:02:53.554710942,C0411,Smartphone,Electronics,East,5,40000,0.1,Cash,No,200000,20000.0,180000.0
O00247,2025-01-27 19:39:53.038607721,C0343,Monitor,Electronics,East,5,15000,0.0,Cash,Yes,75000,0.0,75000.0
O00248,2025-01-27 22:16:52.522504501,C0046,Smartphone,Electronics,South,3,40000,0.1,Debit Card,No,120000,12000.0,108000.0
O00249,2025-01-28 00:53:52.006401280,C0184,Laptop,Electronics,South,4,65000,0.05,Cash,No,260000,13000.0,247000.0
O00250,2025-01-28 03:30:51.490298059,C0152,Laptop,Electronics,East,3,65000,0.05,Debit Card,No,195000,9750.0,185250.0
O00251,2025-01-28 06:07:50.974194839,C0197,Keyboard,Accessories,West,4,2000,0.1,Cash,No,8000,800.0,7200.0
O00252,2025-01-28 08:44:50.458091618,C0007,Keyboard,Accessories,East,2,2000,0.0,Credit Card,No,4000,0.0,4000.0
O00253,2025-01-28 11:21:49.941988397,C0339,Monitor,Electronics,North,3,15000,0.05,Debit Card,No,45000,2250.0,42750.0
O00254,2025-01-28 13:58:49.425885177,C0086,Monitor,Electronics,South,4,15000,0.15,Debit Card,No,60000,9000.0,51000.0
O00255,2025-01-28 16:35:48.909781956,C0119,Monitor,Electronics,West,4,15000,0.1,Debit Card,No,60000,6000.0,54000.0
O00256,2025-01-28 19:12:48.393678735,C0138,Webcam,Accessories,South,4,3500,0.15,Credit Card,No,14000,2100.0,11900.0
O00257,2025-01-28 21:49:47.877575515,C0489,Webcam,Accessories,South,3,3500,0.05,Cash,No,10500,525.0,9975.0
O00258,2025-01-29 00:26:47.361472294,C0497,Mouse,Accessories,East,4,800,0.05,Debit Card,No,3200,160.0,3040.0
O00259,2025-01-29 03:03:46.845369073,C0456,Laptop,Electronics,South,5,65000,0.1,UPI,No,325000,32500.0,292500.0
O00260,2025-01-29 05:40:46.329265853,C0320,Keyboard,Accessories,West,5,2000,0.15,Debit Card,No,10000,1500.0,8500.0
O00261,2025-01-29 08:17:45.813162632,C0233,Keyboard,Accessories,West,4,2000,0.1,Cash,No,8000,800.0,7200.0
O00262,2025-01-29 10:54:45.297059412,C0298,Monitor,Electronics,North,2,15000,0.15,Debit Card,No,30000,4500.0,25500.0
O00263,2025-01-29 13:31:44.780956191,C0023,Monitor,Electronics,North,4,15000,0.1,UPI,Yes,60000,6000.0,54000.0
O00264,2025-01-29 16:08:44.264852970,C0016,Smartphone,Electronics,South,5,40000,0.1,Cash,No,200000,20000.0,180000.0
O00265,2025-01-29 18:45:43.748749750,C0410,Laptop,Electronics,North,1,65000,0.15,Debit Card,Yes,65000,9750.0,55250.0
O00266,2025-01-29 21:22:43.232646529,C0129,Monitor,Electronics,West,5,15000,0.15,UPI,Yes,75000,11250.0,63750.0
O00267,2025-01-29 23:59:42.716543308,C0411,Monitor,Electronics,North,1,15000,0.1,Cash,No,15000,1500.0,13500.0
O00268,2025-01-30 02:36:42.200440088,C0273,Webcam,Accessories,West,2,3500,0.0,Cash,Yes,7000,0.0,7000.0
O00269,2025-01-30 05:13:41.684336867,C0177,Smartphone,Electronics,South,5,40000,0.15,UPI,No,200000,30000.0,170000.0
O00270,2025-01-30 07:50:41.168233646,C0255,Keyboard,Accessories,East,4,2000,0.1,UPI,Yes,8000,800.0,7200.0
O00271,2025-01-30 10:27:40.652130426,C0171,Headphones,Accessories,North,5,2500,0.1,UPI,No,12500,1250.0,11250.0
O00272,2025-01-30 13:04:40.136027205,C0336,Mouse,Accessories,East,4,800,0.0,UPI,No,3200,0.0,3200.0
O00273,2025-01-30 15:41:39.619923984,C0467,Webcam,Accessories,West,3,3500,0.0,Credit Card,No,10500,0.0,10500.0
O00274,2025-01-30 18:18:39.103820764,C0460,Smartphone,Electronics,North,2,40000,0.15,Debit Card,Yes,80000,12000.0,68000.0
O00275,2025-01-30 20:55:38.587717543,C0345,Mouse,Accessories,East,3,800,0.0,Debit Card,No,2400,0.0,2400.0
O00276,2025-01-30 23:32:38.071614323,C0067,Webcam,Accessories,South,5,3500,0.1,Credit Card,No,17500,1750.0,15750.0
O00277,2025-01-31 02:09:37.555511102,C0325,Monitor,Electronics,West,3,15000,0.1,Debit Card,Yes,45000,4500.0,40500.0
O00278,2025-01-31 04:46:37.039407881,C0100,Monitor,Electronics,East,3,15000,0.05,Credit Card,No,45000,2250.0,42750.0
O00279,2025-01-31 07:23:36.523304661,C0237,Laptop,Electronics,East,3,65000,0.1,UPI,No,195000,19500.0,175500.0
O00280,2025-01-31 10:00:36.007201440,C0223,Headphones,Accessories,West,4,2500,0.0,Cash,No,10000,0.0,10000.0
O00281,2025-01-31 12:37:35.491098219,C0184,Webcam,Accessories,South,3,3500,0.1,Credit Card,No,10500,1050.0,9450.0
O00282,2025-01-31 15:14:34.974994999,C0164,Laptop,Electronics,West,4,65000,0.05,Debit Card,No,260000,13000.0,247000.0
O00283,2025-01-31 17:51:34.458891778,C0112,Headphones,Accessories,South,2,2500,0.05,Credit Card,No,5000,250.0,4750.0
O00284,2025-01-31 20:28:33.942788557,C0307,Mouse,Accessories,South,4,800,0.1,Credit Card,No,3200,320.0,2880.0
O00285,2025-01-31 23:05:33.426685337,C0081,Smartphone,Electronics,North,1,40000,0.1,UPI,No,40000,4000.0,36000.0
O00286,2025-02-01 01:42:32.910582116,C0350,Laptop,Electronics,North,1,65000,0.1,UPI,No,65000,6500.0,58500.0
O00287,2025-02-01 04:19:32.394478895,C0374,Webcam,Accessories,East,4,3500,0.15,Cash,No,14000,2100.0,11900.0
O00288,2025-02-01 06:56:31.878375675,C0343,Headphones,Accessories,West,4,2500,0.05,Cash,No,10000,500.0,9500.0
O00289,2025-02-01 09:33:31.362272454,C0159,Webcam,Accessories,West,4,3500,0.1,Credit Card,Yes,14000,1400.0,12600.0
O00290,2025-02-01 12:10:30.846169233,C0368,Tablet,Electronics,South,3,30000,0.15,Debit Card,No,90000,13500.0,76500.0
O00291,2025-02-01 14:47:30.330066013,C0298,Headphones,Accessories,West,3,2500,0.05,Credit Card,Yes,7500,375.0,7125.0
O00292,2025-02-01 17:24:29.813962792,C0473,Monitor,Electronics,West,5,15000,0.15,Cash,No,75000,11250.0,63750.0
O00293,2025-02-01 20:01:29.297859572,C0413,Smartphone,Electronics,West,1,40000,0.0,Debit Card,No,40000,0.0,40000.0
O00294,2025-02-01 22:38:28.781756351,C0457,Tablet,Electronics,East,4,30000,0.15,Credit Card,No,120000,18000.0,102000.0
O00295,2025-02-02 01:15:28.265653130,C0329,Tablet,Electronics,North,2,30000,0.15,UPI,No,60000,9000.0,51000.0
O00296,2025-02-02 03:52:27.749549910,C0488,Monitor,Electronics,North,5,15000,0.05,Debit Card,No,75000,3750.0,71250.0
O00297,2025-02-02 06:29:27.233446689,C0344,Webcam,Accessories,West,3,3500,0.15,Cash,No,10500,1575.0,8925.0
O00298,2025-02-02 09:06:26.717343468,C0032,Monitor,Electronics,South,5,15000,0.15,UPI,No,75000,11250.0,63750.0
O00299,2025-02-02 11:43:26.201240248,C0149,Headphones,Accessories,South,1,2500,0.0,Cash,No,2500,0.0,2500.0
O00300,2025-02-02 14:20:25.685137027,C0465,Laptop,Electronics,South,2,65000,0.1,UPI,No,130000,13000.0,117000.0
O00301,2025-02-02 16:57:25.169033806,C0194,Monitor,Electronics,North,5,15000,0.0,UPI,No,75000,0.0,75000.0
O00302,2025-02-02 19:34:24.652930586,C0334,Monitor,Electronics,North,2,15000,0.0,Credit Card,No,30000,0.0,30000.0
O00303,2025-02-02 22:11:24.136827365,C0013,Webcam,Accessories,South,5,3500,0.0,Credit Card,No,17500,0.0,17500.0
O00304,2025-02-03 00:48:23.620724144,C0107,Webcam,Accessories,West,3,3500,0.15,UPI,No,10500,1575.0,8925.0
O00305,2025-02-03 03:25:23.104620924,C0226,Smartphone,Electronics,North,1,40000,0.15,Debit Card,No,40000,6000.0,34000.0
O00306,2025-02-03 06:02:22.588517703,C0374,Headphones,Accessories,North,5,2500,0.05,UPI,No,12500,625.0,11875.0
O00307,2025-02-03 08:39:22.072414483,C0398,Keyboard,Accessories,South,4,2000,0.1,Credit Card,No,8000,800.0,7200.0
O00308,2025-02-03 11:16:21.556311262,C0327,Smartphone,Electronics,North,3,40000,0.1,Debit Card,No,120000,12000.0,108000.0
O00309,2025-02-03 13:53:21.040208041,C0058,Webcam,Accessories,East,2,3500,0.15,Cash,No,7000,1050.0,5950.0
O00310,2025-02-03 16:30:20.524104821,C0481,Headphones,Accessories,South,4,2500,0.1,Debit Card,No,10000,1000.0,9000.0
O00311,2025-02-03 19:07:20.008001600,C0264,Smartphone,Electronics,East,4,40000,0.05,Credit Card,No,160000,8000.0,152000.0
O00312,2025-02-03 21:44:19.491898379,C0138,Keyboard,Accessories,West,5,2000,0.0,Credit Card,No,10000,0.0,10000.0
O00313,2025-02-04 00:21:18.975795159,C0335,Headphones,Accessories,West,2,2500,0.05,Debit Card,No,5000,250.0,4750.0
O00314,2025-02-04 02:58:18.459691938,C0450,Webcam,Accessories,East,5,3500,0.05,UPI,No,17500,875.0,16625.0
O00315,2025-02-04 05:35:17.943588717,C0398,Webcam,Accessories,North,1,3500,0.1,Credit Card,No,3500,350.0,3150.0
O00316,2025-02-04 08:12:17.427485497,C0109,Laptop,Electronics,East,4,65000,0.0,Cash,No,260000,0.0,260000.0
O00317,2025-02-04 10:49:16.911382276,C0429,Monitor,Electronics,North,4,15000,0.0,Debit Card,No,60000,0.0,60000.0
O00318,2025-02-04 13:26:16.395279055,C0467,Smartphone,Electronics,West,2,40000,0.05,Credit Card,No,80000,4000.0,76000.0
O00319,2025-02-04 16:03:15.879175835,C0439,Laptop,Electronics,East,3,65000,0.1,Credit Card,No,195000,19500.0,175500.0
O00320,2025-02-04 18:40:15.363072614,C0312,Headphones,Accessories,North,2,2500,0.05,Credit Card,No,5000,250.0,4750.0
O00321,2025-02-04 21:17:14.846969394,C0145,Headphones,Accessories,East,2,2500,0.0,Credit Card,No,5000,0.0,5000.0
O00322,2025-02-04 23:54:14.330866173,C0149,Smartphone,Electronics,North,1,40000,0.1,Credit Card,No,40000,4000.0,36000.0
O00323,2025-02-05 02:31:13.814762952,C0267,Webcam,Accessories,West,2,3500,0.1,Debit Card,No,7000,700.0,6300.0
O00324,2025-02-05 05:08:13.298659732,C0080,Tablet,Electronics,West,2,30000,0.15,Credit Card,Yes,60000,9000.0,51000.0
O00325,2025-02-05 07:45:12.782556511,C0425,Laptop,Electronics,North,2,65000,0.05,UPI,No,130000,6500.0,123500.0
O00326,2025-02-05 10:22:12.266453290,C0122,Webcam,Accessories,West,3,3500,0.0,Debit Card,No,10500,0.0,10500.0
O00327,2025-02-05 12:59:11.750350070,C0080,Laptop,Electronics,East,4,65000,0.0,Credit Card,No,260000,0.0,260000.0
O00328,2025-02-05 15:36:11.234246849,C0315,Smartphone,Electronics,North,1,40000,0.15,Credit Card,No,40000,6000.0,34000.0
O00329,2025-02-05 18:13:10.718143628,C0219,Mouse,Accessories,West,3,800,0.0,Cash,No,2400,0.0,2400.0
O00330,2025-02-05 20:50:10.202040408,C0471,Keyboard,Accessories,North,2,2000,0.1,UPI,No,4000,400.0,3600.0
O00331,2025-02-05 23:27:09.685937187,C0004,Laptop,Electronics,South,3,65000,0.05,Debit Card,No,195000,9750.0,185250.0
O00332,2025-02-06 02:04:09.169833966,C0442,Tablet,Electronics,East,5,30000,0.0,UPI,No,150000,0.0,150000.0
O00333,2025-02-06 04:41:08.653730746,C0221,Smartphone,Electronics,East,2,40000,0.1,UPI,No,80000,8000.0,72000.0
O00334,2025-02-06 07:18:08.137627525,C0327,Monitor,Electronics,North,3,15000,0.1,Cash,No,45000,4500.0,40500.0
O00335,2025-02-06 09:55:07.621524304,C0115,Mouse,Accessories,North,2,800,0.1,Debit Card,No,1600,160.0,1440.0
O00336,2025-02-06 12:32:07.105421084,C0261,Smartphone,Electronics,North,2,40000,0.05,Credit Card,No,80000,4000.0,76000.0
O00337,2025-02-06 15:09:06.589317863,C0451,Keyboard,Accessories,West,5,2000,0.1,UPI,No,10000,1000.0,9000.0
O00338,2025-02-06 17:46:06.073214643,C0279,Mouse,Accessories,North,1,800,0.15,Debit Card,No,800,120.0,680.0
O00339,2025-02-06 20:23:05.557111422,C0447,Keyboard,Accessories,West,2,2000,0.1,Credit Card,No,4000,400.0,3600.0
O00340,2025-02-06 23:00:05.041008201,C0081,Tablet,Electronics,North,2,30000,0.0,UPI,No,60000,0.0,60000.0
O00341,2025-02-07 01:37:04.524904981,C0305,Monitor,Electronics,North,5,15000,0.0,UPI,No,75000,0.0,75000.0
O00342,2025-02-07 04:14:04.008801760,C0404,Monitor,Electronics,North,4,15000,0.15,Cash,No,60000,9000.0,51000.0
O00343,2025-02-07 06:51:03.492698539,C0208,Webcam,Accessories,South,1,3500,0.0,Debit Card,No,3500,0.0,3500.0
O00344,2025-02-07 09:28:02.976595319,C0493,Tablet,Electronics,North,5,30000,0.05,Credit Card,No,150000,7500.0,142500.0
O00345,2025-02-07 12:05:02.460492098,C0471,Tablet,Electronics,East,2,30000,0.05,Credit Card,No,60000,3000.0,57000.0
O00346,2025-02-07 14:42:01.944388877,C0203,Webcam,Accessories,North,1,3500,0.05,UPI,No,3500,175.0,3325.0
O00347,2025-02-07 17:19:01.428285657,C0072,Tablet,Electronics,North,1,30000,0.15,Credit Card,No,30000,4500.0,25500.0
O00348,2025-02-07 19:56:00.912182436,C0008,Keyboard,Accessories,South,2,2000,0.15,Cash,No,4000,600.0,3400.0
O00349,2025-02-07 22:33:00.396079215,C0201,Monitor,Electronics,South,1,15000,0.05,Credit Card,No,15000,750.0,14250.0
O00350,2025-02-08 01:09:59.879975995,C0489,Monitor,Electronics,South,3,15000,0.1,Debit Card,Yes,45000,4500.0,40500.0
O00351,2025-02-08 03:46:59.363872774,C0460,Headphones,Accessories,South,4,2500,0.05,Credit Card,No,10000,500.0,9500.0
O00352,2025-02-08 06:23:58.847769554,C0403,Monitor,Electronics,West,2,15000,0.0,Credit Card,No,30000,0.0,30000.0
O00353,2025-02-08 09:00:58.331666333,C0335,Laptop,Electronics,North,3,65000,0.0,Cash,No,195000,0.0,195000.0
O00354,2025-02-08 11:37:57.815563112,C0194,Monitor,Electronics,West,4,15000,0.05,Credit Card,No,60000,3000.0,57000.0
O00355,2025-02-08 14:14:57.299459892,C0278,Headphones,Accessories,East,4,2500,0.05,UPI,No,10000,500.0,9500.0
O00356,2025-02-08 16:51:56.783356671,C0015,Tablet,Electronics,East,2,30000,0.0,Credit Card,No,60000,0.0,60000.0
O00357,2025-02-08 19:28:56.267253450,C0292,Laptop,Electronics,West,4,65000,0.05,Cash,No,260000,13000.0,247000.0
O00358,2025-02-08 22:05:55.751150230,C0062,Smartphone,Electronics,South,2,40000,0.1,UPI,No,80000,8000.0,72000.0
O00359,2025-02-09 00:42:55.235047009,C0003,Headphones,Accessories,South,3,2500,0.15,Debit Card,No,7500,1125.0,6375.0
O00360,2025-02-09 03:19:54.718943788,C0249,Tablet,Electronics,South,2,30000,0.1,UPI,No,60000,6000.0,54000.0
O00361,2025-02-09 05:56:54.202840568,C0470,Tablet,Electronics,South,3,30000,0.1,Debit Card,No,90000,9000.0,81000.0
O00362,2025-02-09 08:33:53.686737347,C0197,Mouse,Accessories,East,3,800,0.15,Cash,No,2400,360.0,2040.0
O00363,2025-02-09 11:10:53.170634126,C0236,Headphones,Accessories,East,2,2500,0.05,Cash,No,5000,250.0,4750.0
O00364,2025-02-09 13:47:52.654530906,C0071,Smartphone,Electronics,South,2,40000,0.15,Cash,No,80000,12000.0,68000.0
O00365,2025-02-09 16:24:52.138427685,C0482,Keyboard,Accessories,East,1,2000,0.1,UPI,No,2000,200.0,1800.0
O00366,2025-02-09 19:01:51.622324464,C0175,Keyboard,Accessories,East,3,2000,0.1,Cash,No,6000,600.0,5400.0
O00367,2025-02-09 21:38:51.106221244,C0039,Mouse,Accessories,West,5,800,0.15,UPI,No,4000,600.0,3400.0
O00368,2025-02-10 00:15:50.590118023,C0159,Laptop,Electronics,West,4,65000,0.0,UPI,No,260000,0.0,260000.0
O00369,2025-02-10 02:52:50.074014803,C0430,Smartphone,Electronics,West,4,40000,0.0,UPI,No,160000,0.0,160000.0
O00370,2025-02-10 05:29:49.557911582,C0326,Smartphone,Electronics,South,5,40000,0.05,Debit Card,No,200000,10000.0,190000.0
O00371,2025-02-10 08:06:49.041808361,C0463,Mouse,Accessories,South,3,800,0.05,Debit Card,No,2400,120.0,2280.0
O00372,2025-02-10 10:43:48.525705141,C0060,Mouse,Accessories,North,4,800,0.0,UPI,No,3200,0.0,3200.0
O00373,2025-02-10 13:20:48.009601920,C0017,Webcam,Accessories,East,3,3500,0.1,UPI,No,10500,1050.0,9450.0
O00374,2025-02-10 15:57:47.493498699,C0380,Headphones,Accessories,West,3,2500,0.0,Cash,No,7500,0.0,7500.0
O00375,2025-02-10 18:34:46.977395479,C0156,Laptop,Electronics,South,2,65000,0.05,Cash,No,130000,6500.0,123500.0
O00376,2025-02-10 21:11:46.461292258,C0378,Monitor,Electronics,North,1,15000,0.15,Credit Card,No,15000,2250.0,12750.0
O00377,2025-02-10 23:48:45.945189037,C0452,Mouse,Accessories,East,5,800,0.15,Cash,No,4000,600.0,3400.0
O00378,2025-02-11 02:25:45.429085817,C0043,Keyboard,Accessories,South,3,2000,0.05,Credit Card,No,6000,300.0,5700.0
O00379,2025-02-11 05:02:44.912982596,C0351,Laptop,Electronics,West,5,65000,0.15,UPI,No,325000,48750.0,276250.0
O00380,2025-02-11 07:39:44.396879375,C0211,Tablet,Electronics,North,2,30000,0.05,Debit Card,No,60000,3000.0,57000.0
O00381,2025-02-11 10:16:43.880776155,C0218,Tablet,Electronics,North,5,30000,0.05,Debit Card,No,150000,7500.0,142500.0
O00382,2025-02-11 12:53:43.364672934,C0362,Mouse,Accessories,North,2,800,0.0,Cash,No,1600,0.0,1600.0
O00383,2025-02-11 15:30:42.848569714,C0227,Mouse,Accessories,North,4,800,0.15,UPI,No,3200,480.0,2720.0
O00384,2025-02-11 18:07:42.332466493,C0010,Keyboard,Accessories,South,4,2000,0.1,Debit Card,No,8000,800.0,7200.0
O00385,2025-02-11 20:44:41.816363272,C0260,Mouse,Accessories,South,5,800,0.15,Debit Card,No,4000,600.0,3400.0
O00386,2025-02-11 23:21:41.300260052,C0056,Tablet,Electronics,North,5,30000,0.0,Credit Card,No,150000,0.0,150000.0
O00387,2025-02-12 01:58:40.784156831,C0184,Mouse,Accessories,South,2,800,0.0,UPI,No,1600,0.0,1600.0
O00388,2025-02-12 04:35:40.268053610,C0372,Headphones,Accessories,South,2,2500,0.05,Cash,No,5000,250.0,4750.0
O00389,2025-02-12 07:12:39.751950390,C0064,Headphones,Accessories,East,2,2500,0.05,Cash,No,5000,250.0,4750.0
O00390,2025-02-12 09:49:39.235847169,C0161,Mouse,Accessories,West,1,800,0.0,UPI,No,800,0.0,800.0
O00391,2025-02-12 12:26:38.719743948,C0067,Laptop,Electronics,North,2,65000,0.0,UPI,No,130000,0.0,130000.0
O00392,2025-02-12 15:03:38.203640728,C0278,Tablet,Electronics,North,5,30000,0.05,Debit Card,No,150000,7500.0,142500.0
O00393,2025-02-12 17:40:37.687537507,C0380,Laptop,Electronics,North,3,65000,0.1,Credit Card,No,195000,19500.0,175500.0
O00394,2025-02-12 20:17:37.171434286,C0434,Mouse,Accessories,West,1,800,0.15,UPI,No,800,120.0,680.0
O00395,2025-02-12 22:54:36.655331066,C0082,Webcam,Accessories,West,3,3500,0.05,UPI,No,10500,525.0,9975.0
O00396,2025-02-13 01:31:36.139227845,C0055,Tablet,Electronics,North,1,30000,0.0,Debit Card,No,30000,0.0,30000.0
O00397,2025-02-13 04:08:35.623124625,C0195,Monitor,Electronics,North,1,15000,0.1,Debit Card,No,15000,1500.0,13500.0
O00398,2025-02-13 06:45:35.107021404,C0186,Webcam,Accessories,North,2,3500,0.15,Debit Card,No,7000,1050.0,5950.0
O00399,2025-02-13 09:22:34.590918183,C0372,Tablet,Electronics,North,3,30000,0.05,UPI,No,90000,4500.0,85500.0
O00400,2025-02-13 11:59:34.074814963,C0220,Headphones,Accessories,East,1,2500,0.1,UPI,No,2500,250.0,2250.0
O00401,2025-02-13 14:36:33.558711742,C0223,Webcam,Accessories,South,3,3500,0.05,Debit Card,No,10500,525.0,9975.0
O00402,2025-02-13 17:13:33.042608521,C0019,Tablet,Electronics,South,3,30000,0.05,Credit Card,No,90000,4500.0,85500.0
