customer_id,category,product,transaction_count,units_sold,product_revenue
C0014,Accessories,Mouse,2,7,5080.0
C0110,Accessories,Mouse,2,7,5080.0
C0035,Accessories,Headphones,1,2,5000.0
C0151,Accessories,Headphones,1,2,5000.0
C0179,Accessories,Mouse,2,7,5000.0
C0321,Accessories,Headphones,1,2,5000.0
C0346,Accessories,Headphones,1,2,5000.0
C0411,Accessories,Headphones,1,2,5000.0
C0486,Accessories,Headphones,1,2,5000.0
C0390,Accessories,Mouse,2,7,4960.0
C0067,Accessories,Mouse,2,7,4920.0
C0263,Accessories,Mouse,2,7,4920.0
C0414,Accessories,Mouse,3,7,4840.0
C0457,Accessories,Mouse,2,7,4840.0
C0031,Accessories,Mouse,2,6,4800.0
C0339,Accessories,Mouse,2,6,4800.0
C0062,Accessories,Mouse,2,7,4760.0
C0123,Accessories,Mouse,2,7,4760.0
C0009,Accessories,Headphones,1,2,4750.0
C0049,Accessories,Headphones,1,2,4750.0
C0056,Accessories,Headphones,2,2,4750.0
C0064,Accessories,Headphones,1,2,4750.0
C0094,Accessories,Headphones,1,2,4750.0
C0116,Accessories,Headphones,1,2,4750.0
C0236,Accessories,Headphones,1,2,4750.0
C0312,Accessories,Headphones,1,2,4750.0
C0331,Accessories,Headphones,1,2,4750.0
C0359,Accessories,Headphones,1,2,4750.0
C0471,Accessories,Headphones,1,2,4750.0
C0475,Accessories,Headphones,1,2,4750.0
C0487,Accessories,Headphones,1,2,4750.0
C0019,Accessories,Mouse,2,6,4720.0
C0253,Accessories,Mouse,2,6,4680.0
C0154,Accessories,Headphones,2,2,4625.0
C0414,Accessories,Headphones,2,2,4625.0
C0004,Accessories,Mouse,2,6,4560.0
C0199,Accessories,Mouse,2,6,4560.0
C0326,Accessories,Mouse,4,6,4560.0
C0418,Accessories,Mouse,2,6,4560.0
C0439,Accessories,Mouse,2,6,4560.0
C0285,Accessories,Mouse,2,6,4520.0
C0040,Accessories,Headphones,1,2,4500.0
C0092,Accessories,Headphones,1,2,4500.0
C0097,Accessories,Headphones,1,2,4500.0
C0122,Accessories,Headphones,1,2,4500.0
C0261,Accessories,Headphones,1,2,4500.0
C0276,Accessories,Headphones,1,2,4500.0
C0290,Accessories,Headphones,1,2,4500.0
C0373,Accessories,Headphones,2,2,4500.0
C0397,Accessories,Headphones,1,2,4500.0
C0412,Accessories,Headphones,1,2,4500.0
C0444,Accessories,Headphones,1,2,4500.0
C0448,Accessories,Headphones,1,2,4500.0
C0467,Accessories,Headphones,1,2,4500.0
C0033,Accessories,Mouse,2,6,4480.0
C0120,Accessories,Mouse,2,6,4440.0
C0085,Accessories,Mouse,2,6,4320.0
C0128,Accessories,Mouse,2,6,4320.0
C0132,Accessories,Mouse,2,6,4320.0
C0458,Accessories,Mouse,2,6,4320.0
C0032,Accessories,Headphones,1,2,4250.0
C0034,Accessories,Headphones,1,2,4250.0
C0066,Accessories,Headphones,1,2,4250.0
C0089,Accessories,Headphones,1,2,4250.0
C0168,Accessories,Headphones,1,2,4250.0
C0177,Accessories,Headphones,1,2,4250.0
C0234,Accessories,Headphones,1,2,4250.0
C0361,Accessories,Headphones,1,2,4250.0
C0379,Accessories,Headphones,1,2,4250.0
C0403,Accessories,Headphones,1,2,4250.0
C0151,Accessories,Mouse,2,6,4240.0
C0034,Accessories,Mouse,2,6,4200.0
C0346,Accessories,Mouse,2,6,4200.0
C0267,Accessories,Mouse,2,6,4160.0
C0374,Accessories,Mouse,2,6,4160.0
C0452,Accessories,Mouse,2,6,4120.0
C0013,Accessories,Mouse,1,5,4000.0
C0027,Accessories,Keyboard,1,2,4000.0
C0029,Accessories,Keyboard,1,2,4000.0
C0055,Accessories,Keyboard,1,2,4000.0
C0074,Accessories,Keyboard,1,2,4000.0
C0120,Accessories,Keyboard,1,2,4000.0
C0123,Accessories,Keyboard,1,2,4000.0
C0143,Accessories,Mouse,1,5,4000.0
C0147,Accessories,Keyboard,1,2,4000.0
C0205,Accessories,Keyboard,1,2,4000.0
C0218,Accessories,Mouse,1,5,4000.0
C0224,Accessories,Keyboard,1,2,4000.0
C0275,Accessories,Mouse,1,5,4000.0
C0280,Accessories,Keyboard,1,2,4000.0
C0322,Accessories,Mouse,1,5,4000.0
C0342,Accessories,Keyboard,1,2,4000.0
C0350,Accessories,Mouse,1,5,4000.0
C0396,Accessories,Mouse,2,5,4000.0
C0428,Accessories,Mouse,1,5,4000.0
C0430,Accessories,Mouse,1,5,4000.0
C0465,Accessories,Mouse,1,5,4000.0
C0336,Accessories,Mouse,2,5,3960.0
C0448,Accessories,Keyboard,2,2,3900.0
C0495,Accessories,Keyboard,2,2,3900.0
C0266,Accessories,Mouse,2,5,3880.0
C0444,Accessories,Mouse,2,5,3880.0
C0075,Accessories,Mouse,2,5,3840.0
C0015,Accessories,Keyboard,1,2,3800.0
C0028,Accessories,Keyboard,2,2,3800.0
C0091,Accessories,Mouse,1,5,3800.0
C0169,Accessories,Mouse,1,5,3800.0
C0187,Accessories,Mouse,1,5,3800.0
C0193,Accessories,Keyboard,1,2,3800.0
C0202,Accessories,Mouse,1,5,3800.0
C0266,Accessories,Keyboard,1,2,3800.0
C0318,Accessories,Mouse,1,5,3800.0
C0377,Accessories,Keyboard,1,2,3800.0
C0441,Accessories,Mouse,2,5,3800.0
C0443,Accessories,Mouse,1,5,3800.0
C0455,Accessories,Mouse,2,5,3800.0
C0458,Accessories,Keyboard,1,2,3800.0
C0475,Accessories,Keyboard,2,2,3800.0
C0141,Accessories,Mouse,2,5,3760.0
C0210,Accessories,Mouse,2,5,3760.0
C0198,Accessories,Mouse,2,5,3720.0
C0482,Accessories,Keyboard,2,2,3700.0
C0204,Accessories,Mouse,2,5,3680.0
C0327,Accessories,Mouse,2,5,3680.0
C0496,Accessories,Mouse,2,5,3680.0
C0182,Accessories,Mouse,2,5,3640.0
C0222,Accessories,Mouse,2,5,3640.0
C0435,Accessories,Mouse,2,5,3640.0
C0097,Accessories,Mouse,1,5,3600.0
C0098,Accessories,Keyboard,2,2,3600.0
C0159,Accessories,Mouse,3,5,3600.0
C0183,Accessories,Keyboard,1,2,3600.0
C0200,Accessories,Keyboard,1,2,3600.0
C0215,Accessories,Keyboard,1,2,3600.0
C0221,Accessories,Mouse,1,5,3600.0
C0229,Accessories,Keyboard,1,2,3600.0
C0271,Accessories,Keyboard,1,2,3600.0
C0275,Accessories,Keyboard,1,2,3600.0
C0287,Accessories,Mouse,1,5,3600.0
C0329,Accessories,Mouse,1,5,3600.0
C0332,Accessories,Mouse,1,5,3600.0
C0406,Accessories,Mouse,1,5,3600.0
C0424,Accessories,Mouse,1,5,3600.0
C0468,Accessories,Keyboard,2,2,3600.0
C0472,Accessories,Mouse,1,5,3600.0
C0154,Accessories,Mouse,2,5,3560.0
C0093,Accessories,Mouse,2,5,3520.0
C0106,Accessories,Mouse,2,5,3520.0
C0093,Accessories,Webcam,1,1,3500.0
C0207,Accessories,Webcam,1,1,3500.0
C0240,Accessories,Webcam,1,1,3500.0
C0264,Accessories,Webcam,1,1,3500.0
C0453,Accessories,Webcam,1,1,3500.0
C0480,Accessories,Webcam,1,1,3500.0
C0499,Accessories,Webcam,1,1,3500.0
C0008,Accessories,Keyboard,1,2,3400.0
C0009,Accessories,Keyboard,1,2,3400.0
C0039,Accessories,Mouse,1,5,3400.0
C0040,Accessories,Keyboard,1,2,3400.0
C0047,Accessories,Mouse,1,5,3400.0
C0056,Accessories,Mouse,1,5,3400.0
C0070,Accessories,Keyboard,1,2,3400.0
C0071,Accessories,Mouse,1,5,3400.0
C0078,Accessories,Keyboard,1,2,3400.0
C0079,Accessories,Mouse,1,5,3400.0
C0086,Accessories,Keyboard,1,2,3400.0
C0172,Accessories,Mouse,1,5,3400.0
C0177,Accessories,Keyboard,1,2,3400.0
C0186,Accessories,Keyboard,1,2,3400.0
C0193,Accessories,Mouse,1,5,3400.0
C0201,Accessories,Keyboard,1,2,3400.0
C0243,Accessories,Mouse,1,5,3400.0
C0280,Accessories,Mouse,2,5,3400.0
C0309,Accessories,Keyboard,1,2,3400.0
C0376,Accessories,Keyboard,1,2,3400.0
C0398,Accessories,Mouse,1,5,3400.0
C0405,Accessories,Mouse,1,5,3400.0
C0424,Accessories,Keyboard,1,2,3400.0
C0454,Accessories,Mouse,1,5,3400.0
C0480,Accessories,Keyboard,1,2,3400.0
C0492,Accessories,Mouse,1,5,3400.0
C0041,Accessories,Webcam,1,1,3325.0
C0043,Accessories,Webcam,1,1,3325.0
C0081,Accessories,Webcam,1,1,3325.0
C0095,Accessories,Webcam,1,1,3325.0
C0154,Accessories,Webcam,1,1,3325.0
C0168,Accessories,Webcam,1,1,3325.0
C0169,Accessories,Webcam,1,1,3325.0
C0192,Accessories,Webcam,1,1,3325.0
C0206,Accessories,Webcam,1,1,3325.0
C0426,Accessories,Webcam,1,1,3325.0
C0060,Accessories,Mouse,1,4,3200.0
C0076,Accessories,Mouse,2,4,3200.0
C0133,Accessories,Mouse,1,4,3200.0
C0200,Accessories,Mouse,1,4,3200.0
C0286,Accessories,Mouse,1,4,3200.0
C0323,Accessories,Mouse,1,4,3200.0
C0324,Accessories,Mouse,1,4,3200.0
C0394,Accessories,Mouse,1,4,3200.0
C0407,Accessories,Mouse,1,4,3200.0
C0125,Accessories,Webcam,1,1,3150.0
C0233,Accessories,Webcam,1,1,3150.0
C0256,Accessories,Webcam,1,1,3150.0
C0262,Accessories,Webcam,1,1,3150.0
C0265,Accessories,Webcam,1,1,3150.0
C0389,Accessories,Webcam,1,1,3150.0
C0398,Accessories,Webcam,1,1,3150.0
C0439,Accessories,Webcam,1,1,3150.0
C0020,Accessories,Mouse,2,4,3120.0
C0092,Accessories,Mouse,2,4,3120.0
C0214,Accessories,Mouse,2,4,3120.0
C0351,Accessories,Mouse,2,4,3080.0
C0178,Accessories,Mouse,1,4,3040.0
C0238,Accessories,Mouse,2,4,3040.0
C0258,Accessories,Mouse,1,4,3040.0
C0365,Accessories,Mouse,2,4,3040.0
C0383,Accessories,Mouse,2,4,3000.0
C0010,Accessories,Webcam,1,1,2975.0
C0061,Accessories,Webcam,1,1,2975.0
C0134,Accessories,Webcam,1,1,2975.0
C0189,Accessories,Webcam,1,1,2975.0
C0308,Accessories,Webcam,1,1,2975.0
C0345,Accessories,Webcam,1,1,2975.0
C0156,Accessories,Mouse,2,4,2960.0
C0035,Accessories,Mouse,1,4,2880.0
C0053,Accessories,Mouse,1,4,2880.0
C0137,Accessories,Mouse,2,4,2880.0
C0203,Accessories,Mouse,1,4,2880.0
C0307,Accessories,Mouse,1,4,2880.0
C0320,Accessories,Mouse,1,4,2880.0
C0410,Accessories,Mouse,1,4,2880.0
C0480,Accessories,Mouse,1,4,2880.0
C0111,Accessories,Mouse,2,4,2840.0
C0338,Accessories,Mouse,2,4,2840.0
C0434,Accessories,Mouse,2,4,2840.0
C0380,Accessories,Mouse,2,4,2760.0
C0001,Accessories,Mouse,1,4,2720.0
C0055,Accessories,Mouse,1,4,2720.0
C0068,Accessories,Mouse,1,4,2720.0
C0113,Accessories,Mouse,1,4,2720.0
C0177,Accessories,Mouse,2,4,2720.0
C0194,Accessories,Mouse,1,4,2720.0
C0296,Accessories,Mouse,1,4,2720.0
C0447,Accessories,Mouse,1,4,2720.0
C0467,Accessories,Mouse,1,4,2720.0
C0015,Accessories,Headphones,1,1,2500.0
C0069,Accessories,Headphones,1,1,2500.0
C0149,Accessories,Headphones,1,1,2500.0
C0214,Accessories,Headphones,1,1,2500.0
C0398,Accessories,Headphones,1,1,2500.0
C0474,Accessories,Headphones,1,1,2500.0
C0011,Accessories,Mouse,1,3,2400.0
C0048,Accessories,Mouse,1,3,2400.0
C0050,Accessories,Mouse,2,3,2400.0
C0099,Accessories,Mouse,1,3,2400.0
C0103,Accessories,Mouse,2,3,2400.0
C0167,Accessories,Mouse,1,3,2400.0
C0297,Accessories,Mouse,1,3,2400.0
C0358,Accessories,Mouse,2,3,2400.0
C0386,Accessories,Mouse,1,3,2400.0
C0391,Accessories,Mouse,1,3,2400.0
C0462,Accessories,Mouse,1,3,2400.0
C0052,Accessories,Headphones,1,1,2375.0
C0143,Accessories,Headphones,1,1,2375.0
C0268,Accessories,Headphones,1,1,2375.0
C0334,Accessories,Headphones,1,1,2375.0
C0345,Accessories,Headphones,1,1,2375.0
C0402,Accessories,Headphones,1,1,2375.0
C0407,Accessories,Headphones,1,1,2375.0
C0461,Accessories,Headphones,1,1,2375.0
C0472,Accessories,Headphones,1,1,2375.0
C0310,Accessories,Mouse,2,3,2360.0
C0240,Accessories,Mouse,1,3,2280.0
C0250,Accessories,Mouse,1,3,2280.0
C0281,Accessories,Mouse,1,3,2280.0
C0283,Accessories,Mouse,2,3,2280.0
C0292,Accessories,Mouse,1,3,2280.0
C0304,Accessories,Mouse,2,3,2280.0
C0333,Accessories,Mouse,1,3,2280.0
C0369,Accessories,Mouse,1,3,2280.0
C0378,Accessories,Mouse,1,3,2280.0
C0476,Accessories,Mouse,1,3,2280.0
C0490,Accessories,Mouse,2,3,2280.0
C0004,Accessories,Headphones,1,1,2250.0
C0008,Accessories,Headphones,1,1,2250.0
C0038,Accessories,Headphones,1,1,2250.0
C0041,Accessories,Headphones,1,1,2250.0
C0046,Accessories,Headphones,1,1,2250.0
C0228,Accessories,Headphones,1,1,2250.0
C0257,Accessories,Headphones,1,1,2250.0
C0307,Accessories,Headphones,1,1,2250.0
C0320,Accessories,Headphones,1,1,2250.0
C0330,Accessories,Headphones,1,1,2250.0
C0105,Accessories,Mouse,2,3,2200.0
C0185,Accessories,Mouse,2,3,2200.0
C0030,Accessories,Mouse,1,3,2160.0
C0176,Accessories,Mouse,1,3,2160.0
C0180,Accessories,Mouse,1,3,2160.0
C0183,Accessories,Mouse,1,3,2160.0
C0235,Accessories,Mouse,1,3,2160.0
C0274,Accessories,Mouse,2,3,2160.0
C0376,Accessories,Mouse,1,3,2160.0
C0478,Accessories,Mouse,1,3,2160.0
C0048,Accessories,Headphones,1,1,2125.0
C0074,Accessories,Headphones,1,1,2125.0
C0135,Accessories,Headphones,1,1,2125.0
C0202,Accessories,Headphones,1,1,2125.0
C0250,Accessories,Headphones,1,1,2125.0
C0251,Accessories,Headphones,1,1,2125.0
C0272,Accessories,Headphones,1,1,2125.0
C0325,Accessories,Headphones,1,1,2125.0
C0387,Accessories,Headphones,1,1,2125.0
C0438,Accessories,Headphones,1,1,2125.0
C0439,Accessories,Headphones,1,1,2125.0
C0463,Accessories,Headphones,1,1,2125.0
C0349,Accessories,Mouse,2,3,2120.0
C0096,Accessories,Mouse,1,3,2040.0
C0142,Accessories,Mouse,1,3,2040.0
C0162,Accessories,Mouse,1,3,2040.0
C0220,Accessories,Mouse,1,3,2040.0
C0256,Accessories,Mouse,1,3,2040.0
C0273,Accessories,Mouse,1,3,2040.0
C0343,Accessories,Mouse,1,3,2040.0
C0360,Accessories,Mouse,1,3,2040.0
C0020,Accessories,Keyboard,1,1,2000.0
C0181,Accessories,Keyboard,1,1,2000.0
C0192,Accessories,Keyboard,1,1,2000.0
C0225,Accessories,Keyboard,1,1,2000.0
C0345,Accessories,Keyboard,1,1,2000.0
C0371,Accessories,Keyboard,1,1,2000.0
C0443,Accessories,Keyboard,1,1,2000.0
C0019,Accessories,Keyboard,1,1,1900.0
C0081,Accessories,Keyboard,1,1,1900.0
C0130,Accessories,Keyboard,1,1,1900.0
C0161,Accessories,Keyboard,1,1,1900.0
C0210,Accessories,Keyboard,1,1,1900.0
C0243,Accessories,Keyboard,1,1,1900.0
C0319,Accessories,Keyboard,1,1,1900.0
C0022,Accessories,Keyboard,1,1,1800.0
C0026,Accessories,Keyboard,1,1,1800.0
C0169,Accessories,Keyboard,1,1,1800.0
C0234,Accessories,Keyboard,1,1,1800.0
C0258,Accessories,Keyboard,1,1,1800.0
C0260,Accessories,Keyboard,1,1,1800.0
C0305,Accessories,Keyboard,1,1,1800.0
C0318,Accessories,Keyboard,1,1,1800.0
C0346,Accessories,Keyboard,1,1,1800.0
C0385,Accessories,Keyboard,1,1,1800.0
C0407,Accessories,Keyboard,1,1,1800.0
C0420,Accessories,Keyboard,1,1,1800.0
C0476,Accessories,Keyboard,1,1,1800.0
C0494,Accessories,Keyboard,1,1,1800.0
C0002,Accessories,Keyboard,1,1,1700.0
C0016,Accessories,Keyboard,1,1,1700.0
C0021,Accessories,Keyboard,1,1,1700.0
C0099,Accessories,Keyboard,1,1,1700.0
C0274,Accessories,Keyboard,1,1,1700.0
C0357,Accessories,Keyboard,1,1,1700.0
C0400,Accessories,Keyboard,1,1,1700.0
C0429,Accessories,Keyboard,1,1,1700.0
C0464,Accessories,Keyboard,1,1,1700.0
C0016,Accessories,Mouse,1,2,1600.0
C0188,Accessories,Mouse,1,2,1600.0
C0208,Accessories,Mouse,1,2,1600.0
C0213,Accessories,Mouse,1,2,1600.0
C0224,Accessories,Mouse,1,2,1600.0
C0237,Accessories,Mouse,1,2,1600.0
C0298,Accessories,Mouse,1,2,1600.0
C0299,Accessories,Mouse,1,2,1600.0
C0319,Accessories,Mouse,1,2,1600.0
C0362,Accessories,Mouse,1,2,1600.0
C0372,Accessories,Mouse,1,2,1600.0
C0373,Accessories,Mouse,1,2,1600.0
C0377,Accessories,Mouse,1,2,1600.0
C0038,Accessories,Mouse,1,2,1520.0
C0084,Accessories,Mouse,1,2,1520.0
C0138,Accessories,Mouse,1,2,1520.0
C0245,Accessories,Mouse,1,2,1520.0
C0246,Accessories,Mouse,1,2,1520.0
C0290,Accessories,Mouse,1,2,1520.0
C0305,Accessories,Mouse,1,2,1520.0
C0311,Accessories,Mouse,1,2,1520.0
C0402,Accessories,Mouse,2,2,1520.0
C0353,Accessories,Mouse,2,2,1480.0
C0152,Accessories,Mouse,2,2,1440.0
C0158,Accessories,Mouse,1,2,1440.0
C0225,Accessories,Mouse,1,2,1440.0
C0228,Accessories,Mouse,1,2,1440.0
C0408,Accessories,Mouse,1,2,1440.0
C0409,Accessories,Mouse,1,2,1440.0
C0483,Accessories,Mouse,2,2,1440.0
C0116,Accessories,Mouse,1,2,1360.0
C0117,Accessories,Mouse,1,2,1360.0
C0129,Accessories,Mouse,1,2,1360.0
C0136,Accessories,Mouse,1,2,1360.0
C0278,Accessories,Mouse,1,2,1360.0
C0371,Accessories,Mouse,1,2,1360.0
C0392,Accessories,Mouse,1,2,1360.0
C0401,Accessories,Mouse,2,2,1360.0
C0460,Accessories,Mouse,1,2,1360.0
C0037,Accessories,Mouse,1,1,800.0
C0109,Accessories,Mouse,1,1,800.0
C0161,Accessories,Mouse,1,1,800.0
C0163,Accessories,Mouse,1,1,800.0
C0254,Accessories,Mouse,1,1,800.0
C0259,Accessories,Mouse,1,1,800.0
C0355,Accessories,Mouse,1,1,800.0
C0429,Accessories,Mouse,1,1,800.0
C0432,Accessories,Mouse,1,1,800.0
C0433,Accessories,Mouse,1,1,800.0
C0440,Accessories,Mouse,1,1,800.0
C0122,Accessories,Mouse,1,1,760.0
C0155,Accessories,Mouse,1,1,760.0
C0233,Accessories,Mouse,1,1,760.0
C0247,Accessories,Mouse,1,1,760.0
C0363,Accessories,Mouse,1,1,760.0
C0399,Accessories,Mouse,1,1,760.0
C0249,Accessories,Mouse,1,1,720.0
C0271,Accessories,Mouse,1,1,720.0
C0459,Accessories,Mouse,1,1,720.0
C0498,Accessories,Mouse,1,1,720.0
C0021,Accessories,Mouse,1,1,680.0
C0070,Accessories,Mouse,1,1,680.0
C0073,Accessories,Mouse,1,1,680.0
C0140,Accessories,Mouse,1,1,680.0
C0157,Accessories,Mouse,1,1,680.0
C0347,Accessories,Mouse,1,1,680.0
C0361,Accessories,Mouse,1,1,680.0
C0412,Accessories,Mouse,1,1,680.0
C0438,Accessories,Mouse,1,1,680.0
